Ấn tượng về Biệt thự Khánh Lâm hoàn toàn ngoài mong đợi, chủ nhà rất niềm nở, thân thiện, tạo ấn tượng tốt, có chỗ đậu xe, phòng ở sạch sẽ thoáng mát, thoải mái và an ninh cao.	1;2;5
Chủ nhà rất nhiệt tình đón khách, và cho mình vào phòng lúc 9h00 mà không tính phụ thu.	1
Giá cả hợp với chất lượng, món ăn ở đây không có nhiều lựa chọn nhưng ăn cũng ngon.		3;4
Nhân viên phục vụ nhiệt tình tôi rất hài lòng.		1
Đầu bếp nấu các món ăn đều bị mặn.		3
Bãi biển của Amanoi Resort đẹp, khung cảnh yên tĩnh, nhân viên Phục Vụ bãi biển chuyên nghiệp và thân thiện, nhân viên Phục Vụ Trong Nhà hàng tận tình chu đáo.		1;2
Nhân viên vô cùng lịch sự.		1
Trang thiết bị trong phòng Bình Minh Resort Cable Car Vũng Tàu (KDL Cáp Treo Hồ Mây) xuống cấp và hư hỏng.		5
Máy lạnh hư không bảo trì.		5
Ô khoá của chính không mở được từ bên ngoài mặc dù đã sử dụng thẻ từ.		5
Cửa buồn nhà tắm hư, không lắp vào và cũng không trượt được.		5
Vòi chậu rửa tay bị hư.		5
Nút nhấn buồn nước toilet không xả được nước.		5
Ti vi không có tín hiệu.		5
Ấn tượng nhất là thái độ dịch vụ của nhân viên rất tốt, nói chung mọi thứ đều ok.		1
Tiện nghi phòng Bình Minh Resort Cable Car Vũng Tàu (KDL Cáp Treo Hồ Mây) chưa được tốt, đèn bị hư, máy lạnh không lạnh, .....		5
Bình Minh Resort Cable Car Vũng Tàu (KDL Cáp Treo Hồ Mây) buổi tối không có gì để giải trí.		1
Phòng ốc quá tệ, thức ăn sáng quá ít, nhân viên không được nhiệt tình cho lắm.		1;2;3
Tôi đã đến KDL Cáp Treo Hồ Mây 2 lần, Nói chung nơi đây rất thích hợp cho gia đình có con nhỏ, tiện ích trò chơi khá nhiều và thái độ phục vụ của nhân viên khá tốt, phòng ốc không được đẹp lắm nhưng sạch sẽ.		1;2
Nhân viên phục vụ rất tốt.		1
Thức ăn bình thường.		3
Phòng khách sạn không được sạch.		2
Tuy nhiên tín hiệu tivi hay gián đoạn.		5
Nhân viên nhiệt tình.		1
Dịch vụ: tốt, nếu không tính thêm tiền 200k vào khu vui chơi mà thay vào đó tăng giá phòng thì du khách sẽ không cảm giác bực mình khi trả khoản tiền này.		1
Vị trí: tốt nhất ở Vũng Tàu, thay đổi không khí khi trước đây đã nhiều lần đi biển.		4
Phục vụ rất chậm.		1
Phòng ở rất sạch đẹp và mát mẻ.		2
Nhân viên rất nhiệt tình dễ thương, đặc biệt nhất là anh nhiếp ảnh, anh ấy vừa chụp hình vừa làm hướng dẫn viên du lịch cho gia đình mình 1 cách rất nhiệt tình, chụp hình lại đẹp nên mình đã chụp 43 tấm (460 nghìn).		1
Các nhân viên Lễ tân hay xe điện đều rất vui vẻ nhiệt tình, chỉ có người giữ xe đạp đôi lúc 16h50 hay 17h ngày 01/07 là không nhiệt tình lắm, khách đến lấy xe không thèm hướng dẫn nên bé trai 13 tuổi nhà mình lấy nhầm chiếc xe chạy không được vì dây sên đã trật ra ngoài, cả hơn 5 phút cả nhà mới hiểu lý do nên tụi nhỏ chán đã nghỉ đạp qua công viên nước luôn.		1
Thức ăn không đủ như trong bảng giá, có món thì không có, có món phải ăn nguyên con nên gia đình mình ít quá không ăn được.		3
Ăn sáng thì rất chán vì sáng T4 ít khách nên không có buffet, mỗi người chỉ có một phần rất ít và 1 thứ nước uống.		3
Resort Bình Minh nằm ở vị trí rất đẹp, phòng ốc sạch sẽ, có điều nên kiểm tra lại đèn công tắc và các ổ cắm để cho tính thẩm mỹ, theo đúng tiêu chuẩn của resort, còn về ăn sáng thì quá dở, chỉ có 2,3 món để chọn lựa.		2;3;4
Phòng tương đối thoáng, có thể ngắm cảnh biển tốt.		2
Nhân viên phục vụ okie.		1
Tôi đã có một kỳ nghĩ dưỡng tại Amaryllis Resort, tôi cảm thấy đây là một nơi thật tuyệt để nghỉ ngơi, đồ ăn nơi đây tương đối ngon, nhân viên phục vụ phòng rất vui vể và nhiệt tình, nhân viên phục vụ ăn uống tương đối tốt, nhưng nếu chịu khó tươi cười nhiều hơn thì rất tốt, lễ tân thì rất chu đáo...	nói tóm lại nơi đây rất tuyệt.		3
Buffet sáng: nêm nếm các món hoi mặn và cay, resort nên điều chỉnh để phù hợp cho trẻ em, vì mình thấy khách thường là gia đình có con nhỏ.		3
Phòng ốc: nhiều muỗi vằn, nên xịt muỗi (trong phòng và ngoài vườn) thường xuyên hơn hay gắn cửa lưới chống muỗi bay vào phòng.		2
Phục vụ: nhân viên nhà hàng đông nhưng chưa năng động, hiệu quả, khách order món dặn đi dặn lại là đừng nêm cay mà vẫn quên.		1
Về vị trí Amaryllis Resort: không lợi thế như các resort ở Nguyễn Đình Chiểu.		4
Phòng: đẹp, sạch sẽ, tiện nghi, giá rất ok! 	2;4
Amaryllis Resort nhiều mảng xanh, phòng ốc sạch, nhân viên nhiệt tình, thân thiện.		1;2
Phòng Amaryllis Resort sạch sẽ, đẹp nhưng resort lại cách xa khu trung tâm của Mũi Né.		2;4
Đồ ăn bị mặn.		3
Nhân viên phục vụ không chu đáo.		1
Phòng ở rộng rãi, sạch sẽ.		2
Suất ăn sáng phục vụ buffet, thức uống nên dễ dàng lựa chọn cho mình và bọn trẻ.		3
Vị trí : nếu đi xe nhà => không thành vấn đề, chứ đi xe phương trang hay xe khách đến nơi phải đi sâu vào trng mới đến resort 	4
Thái độ nhân viên: reception thấy ok.		1
Phục vụ phòng thì đôi khi mặt mày hơi khó chịu.		1
phong sạch sẽ , toilet hơi có mùi sau khi sử dụng , nếu thêm 1 cái tinh dầu sẽ tốt hơn 	2
thức ăn không phong phú lắm, nhưng thôi an tạm được 	3
Amaryllis Resort ở Phan Thiết sạch đẹp.		2
Nhân viên thân thiện.		1
Tuy nhiên phòng hơi muỗi, máy lạnh chảy nước rất nhiều và bồn cầu bị nghẹt.		2;5
Resort ok, bể bơi đẹp nhưng khách sạn quá nhiều muỗi, ăn sáng thì quá ít lựa chọn.		2;3
Chưa có các tiện nghi khác như spa, massage dành cho khách hàng.		1
Dịch vụ rất tốt.		1
Thuc ăn ngon.		3
Giá cả hợp lý.		4
Phòng ốc sạch, hồ bơi đẹp, thức ăn buffet sáng khá ngon tuy hơi ít món, nhân viên phục vụ cũng ok.		1;2;3
Resort này nằm ở vị trí hơi khuất bên trong (từ đường chính đi vào khoảng 400m), yên tĩnh và thích hợp cho những người cần nghỉ dưỡng.		4
Mặc dù đi vào dịp khuyến mãi nhưng chất lượng và dịch vụ rất tốt.		1
Phòng phục vụ karaoke nằm cuối tầng hầm, vừa tối, vừa âm u, vắng vẻ, lại không có điện thoại liên lạc với lễ tân ( có lẽ vì đây chỉ là dịch vụ kèm thêm để tận dụng không gian trống), remote điều khiển thì bị liệt phím, ngồi một lúc hát được 2 bài cũng bị tính tiền 4.5USD.		1
Ăn uống cũng xem như vừa ý, không có gì phàn nàn ...		3
Hơi xa trung tâm của Mũi Né, bờ biển dài, sạch sẽ, yên tĩnh.		4
Phòng sạch sẽ và mọi thứ đều ok.		2
Nhân viên ở đây nhiệt tình, thân thiện chu đáo.		1
Phục vụ phòng siêng năng.		1
Hơi xa Mũi Né, nơi đây chỉ thích hợp cho những người thích sự yên tĩnh.		4
Phòng ốc sạch sẽ, thoáng mát, trang thiết bị tạm ổn.		2;5
Tuy hơi xa trung tâm thành phố Phan Thiết bất tiện di chuyển, nhưng được cái không khí yên bình và dễ chịu.		4
Giá cả tương xứng với chất lượng phục vụ.		4
Đầu bếp nhà hàng nấu ngon, chỉ có điều thực đơn ít thay đổi theo ngày.		3
Phòng đẹp, sạch sẽ, giá thức ăn và thức uống hợp lý.		2;4
Phòng: Rộng rãi, sạch sẽ, nội thất khá tốt.		2
Do đến dịp lễ Resort chỉ còn 01 số ít phòng trống mới xây dựng bổ sung và hoàn thiện nên KS chưa kịp lắp TV, Wifi yếu (KS có giải thích).		5
Phòng vệ sinh rất rộng (khoảng >15m2), tuy nhiên nước từ vòi sen không mạnh.		2
Sữa tắm, dầu gội trong các chay nhựa nhỏ, hơi ít nên dùng không thoải mái.		5
Thức ăn: Ít món, chỉ thay đổi 1-2 món vào ngày kế tiếp.		3
Không có món phù hợp cho bé 2,5 tuổi.		3
Amiana Resort Nha Trang: phòng ốc đẹp, cây cối xanh mát, view rất đẹp và dịch vụ rất tốt.		1;2
Nội thất cao cấp.		5
Amiana cung cấp miễn phí xe đưa đón trung tâm 4 lần trong ngày, rất tiện nếu các bạn muốn ra ngoài ăn uống, vui chơi.		1
Amiana Resort Nha Trang Phòng trang trí đẹp, dễ thương và cảnh vật đẹp nhưng nhân viên phục vụ cần phải quân tâm đến khách và tiến bộ hơn về phục vụ...		1;2
Amiana Resort Nha Trang Nếu theo tiêu chuẩn 5 sao thì ok, phục vụ cũng ok.		1;3
Khuôn viên của Mía resort tạo cảm giác thoải mái. 	2
Amiana không thuận lợi về địa thế (bãi biển dường như không có, diện tích không lớn lắm..) nhưng kiến trúc và sự thân thiện của đội ngũ nhân viên thật sự làm tôi hài lòng.		1
Phòng ốc nửa cổ kính, nửa hiện đại và rộng rãi, sạch sẽ.		2
Tôi có đặt "romantic dinner" cho lễ kỷ niệm, và tôi hoàn toàn hài lòng từ vị trí, cách trang trí, món ăn đến nhân viên phục vụ.		1;3;4
Rất đẹp, rất lãng mạn và không hề lãng phí tiền.		2
Nhân viên Amiana đều rất thân thiện, từ lễ tân, lái xe cho đến nhân viên nhà hàng.		1
Gọi là ly chứ để trong quả dừa, uống mệt xỉu không hết và rất ngon.		3
Nhưng với 1 khách có thể nói là khá khó tính và thích sự hoàn mỹ như tôi thì Amiana vẫn rất tuyệt vời.		2
Cảnh quang ok, nhân viên thân thiện theo nghĩa chu đáo chứ không phải mặt đơ, xin lỗi, cám ơn lia lịa không cần thiết như 1 số resort khác.		1
Nhìn chung đi nghỉ tại Amiana Resort Nha Trang xứng đáng về phòng, sạch sẽ, nhân viên và đồ ăn.		1;2;3
Amiana Resort Nha Trang rất yên tĩnh, cảnh quang đẹp rất nhiều cây xanh và hoa, phòng rất sạch sẽ và rất đẹp, mọi thứ đều được chăm chút rất chu đáo.		2
Tôi rất ấn tượng về kiến trúc của resort và cảm ơn tất cả các nhân viên phục vụ, tuy nhiên tôi góp ý các bạn phục vụ bàn ăn nên nhiệt tình hơn.		2
Phòng Amiana Resort Nha Trang đẹp, sạch sẽ, tiện nghi.		2;5
Nhân viên thân thiện, lễ phép.		1
Dịch vụ tốt.		1
Thức ăn ngon, hơi mắc nhưng vì là Resort nên tạm chấp nhận. 	3;4
Phòng ngủ rộng rãi, thông thoáng.		2
Điểm cộng của resort là rất nhiều cây xanh, hoa lá đẹp, khung cảnh yên tĩnh - khá hài lòng về thái độ phục vụ của các bạn lễ tân, dọn dẹp phòng và những bác làm vườn.		1
Nhưng điều làm mình thất vọng nhất là thái độ ko chuyên nghiệp của các bạn phục vụ bàn ăn.		1
cũng có thể các bữa sáng tự chọn làm các bạn phải dọn quá nhiều dĩa ăn hay vì các bạn hàng ngày phải tiếp xúc với quá nhiều người nên ai cũng có 1 thái độ lạnh lùng,nhàn nhạt, ko thân thiện khác hẳn với nhg resort mình đã từng ở .		1
điểm trừ nữa là resort bị hạn chế về tầm nhìn, ko có bãi tắm ra biển rộng và tất cả khu resort bị chắn bởi 1 bờ kè.		4
bữa sáng tự chọn ít đồ ăn và ko đc dọn món liên tục.		3
Amiana Resort Nha Trang đẹp & yên tĩnh.		2
Nhân viên phục vụ rất nhiệt tình & vui vẻ.		1
Phòng đẹp, phòng tắm trong phòng rất tốt , trang thiết bị trong phòng chuẩn 5 sao, love it .	2;5
Thức ăn sáng không ngon lắm.		3
Nhưng bánh ngọt ngon, Phục vụ tốt.		1;3
Khu vực sảnh nóng quá vì nhiệt đo khi check in là 37, so hot , không có máy lạnh ở sảnh.		5
Amiana Resort Nha Trang rất tốt, cảnh quang đẹp, phòng rất sạch sẽ và rất đẹp, mọi thứ đều được chăm chút rất chu đáo, món ăn rất ngon. 	2;3
Tôi rất hài lòng về resort này và cảm ơn tất cả các nhân viên phục vụ.		1
Đánh giá của tụi mình là resort khá là tốt, view đẹp, hồ bơi đẹp, phòng ốc gọn gàng sạch sẽ, bố trí rất hài hòa và thuận tiện.		2
Nhân viên thì cực kỳ thân thiện nên vợ chồng mình rất thích.		1
phòng ở trang trí hài hòa, wc rộng nhưng lát đá hơi trơn, trẻ em/người già dễ ngã.		2
Buffel buổi sáng phong phú - thiên về đồ Âu, các món theo thực đơn chấp nhận được, giá cả tương đối phù hợp.		3;4
thời gian check in/ out nhanh, thái độ niềm nở, lễ phép.		1
xa sân bay và trung tâm nhưng bù lại gần khách sạn có các nhà hàng hải sản rất ngon, nhìn thẳng ra bãi biển.		1;4
Nhân viên ở đây rất nhiệt tình và thân thiện làm gia đình chúng tôi cảm thấy thoải mái như ở nhà.		1
Thức ăn ngon, đặc biệt các loại bánh ngọt và món A la carte.		3
Cảnh quan đẹp, nhiều cây xanh cho chúng tôi cảm giác gần gũi với thiên nhiên. 	2
Góp ý nhỏ là buffet tối chưa được ngon như buổi sáng! 	3
Nhân viên Amiana Resort Nha Trang nhiệt tình.		1
View đẹp.		2
Gọi xe điện rất lâu mới có, gọi 3-4 lần xe mới đến.		1
Buffet sáng trong gói dặt phòng ok, đồ ăn ngon.		3
Buffet tối tại nhà hàng thì rất ít món.		3
Phòng chơi cho trẻ em ít đồ chơi.		2
Gia đình tôi đã có kỳ nghỉ 6 ngày 5 đêm tại Amiana Resort Nha Trang và hoàn toàn hài lòng với các trang thiết bị, dịch vụ của resort.		1;5
Ấn tượng đầu tiên là khung cảnh ở đây rất đẹp, phòng ốc sạch sẽ, đẹp và thoáng đãng, riêng tư, nội thất phòng rất đẹp, mỗi nhà ở một căn riêng biệt, view đẹp và rất thuận tiện.		2;5
Vị trí Amiana Resort Nha Trang khá xa trung tâm nhưng nếu để nghỉ ngơi thì là một nơi yên tĩnh tuyệt đối.		4
Phòng Kid Club khá ổn, tuy nhiên đồ chơi đề nghị bổ sung thêm do còn ít và các cháu phá nhiều nên không còn nguyên vẹn.		2
Nhân viên ở Amiana rất nhiệt tình và chu đáo, tôi rất hài lòng.		1
Tuy nhiên đồ ăn ở đây chưa ngon, chưa đa dạng, so với đẳng cấp là 5 sao thì tôi thấy chưa xứng đáng.		3
Phòng Amiana Resort Nha Trang thiết kế rất đẹp, bồn tắm ngoài trời gần gũi thiên nhiên.		2
Resort yên tĩnh, nhân viên thân thiện, luôn vui vẽ & giúp đỡ bạn bất cứ lúc nào.		1;2
Thức ăn chưa được ngon lắm, không được như các KS 5 sao khác - bữa ăn sáng ít thay đổi, nếu ở dài ngày ăn rất ngán.		3
Các buổi tối khá hơn nhưng giá hơi cao ! 	3;4
Phong cảnh của Resort rất đẹp, mọi người thân thiện và sảnh lễ tân rất ấn tượng.		1;2
Amiana Resort Nha Trang đẹp, khuôn viên rộng, có 2 hồ bơi lớn trong đó có 1 hồ nước mặn.		2
Phòng rộng, có phòng tắm ngoài trời rất đẹp.		2
Buffet sáng tương đối nhưng không thay đổi nên ăn mấy ngày rất ngán.		3
Các bạn nhân viên resort dễ thương, vui vẻ.		1
Amiana Resort Nha Trang khung cảnh đẹp, phòng rất sạch, nhân viên thân thiện, bữa sáng rất ngon tuy nhiên thực đơn chưa được phong phú lắm, nhưng nói chung gia đình tôi rất thích resort này.		1;2;3
Amiana Resort Nha Trang có phong cảnh tuyệt đẹp, vừa gần gũi thiên nhiên với cây xanh mát mẻ, vừa lãng mạn với kiến trúc các phòng nghỉ dọc trên biển xanh và cát trắng.		2
Các bạn nhân viên rất vui vẻ, thân thiện, luôn mỉm cười và chào hỏi khách.		1
Buffet sáng ăn được tuy nhiên hơi ít món Việt.		3
Một khuyết điểm Amiana cần khắc phục là tốc độ Internet quá chậm.		5
Amiana Resort Nha Trang đạt chất lượng cao.		2
Amiana Resort Nha Trang vị trí đẹp, phù hợp với tính chất nghỉ dưỡng.		4
Nhân viên nhiệt tình, thân thiện.		1
Cảnh Amiana Resort Nha Trang đẹp, dịch vụ tốt.		1;2
Nhìn chung là Amiana Resort Nha Trang tốt, nhân viên thân thiện, cảnh đẹp sạch sẽ mát mẻ.		1;2
Bữa sáng có nhiều đồ ăn phong phú, nước trái cây có nhiều loại và ngon.		3
Hệ thống máy lạnh trong phòng chưa được như ý lắm vì không giảm xuống 22-23 độ được.		5
Amiana Resort Nha Trang sạch đẹp, nhân viên thân thiện, ăn sáng ngon, dầu gội dầu tắm tốt mướt tóc, khung cành thơ mộng.		1;2;3
Vừa bước vào resort đã được nhân viên đón tiếp nhiệt tình, đặc biệt mình với vợ cũng rất thích welcome drink (khi làm thủ tục) rất ngon.		1
Phòng to,đẹp,sạch sẽ cực kì,đặc biệt bồn tắm ở ngoài trời rất thích.		2
Amiana Resort Nha Trang có vị trí đẹp, nhân viên vui vẻ các dịch vụ rất tốt sẽ giới thiệu cho bạn bè.		1;4
Phòng rất đẹp, nghệ thuật, thân thiện môi trường.		2
Nhân viên vui vẻ lễ phép.		1
Thức ăn ok, nhưng chi phí cho việc sử dụng các tiện ích trong khách sạn khá cao.		3;4
Nhóm tôi 4 người, vì đến vào sáng sớm mà Amiana hơi xa trung tâm thành phố nên mọi người quyết định ăn bufet Sáng tại nhà hàng, nhưng ai cũng khá bất ngờ về giá, khi ăn nhân viên báo là phải tính phụ thu vì đến sáng mai bọn tôi mới có phiếu ăn sáng.		4
với giá đó cho bufet sáng thì quá cao.		4
Ngạc nhiên đầu tiên của tôi đó là sảnh tiếp khách của Amiana rất đẹp.		2
Tôi đánh giá cao tính chân thật của Amiana Resort Nha Trang, có những resort đúng 2 pm mới cho khách nhận phòng và kiếm ly do là chưa có phòng.		1
Tôi chỉ ở phòng Deluxe nhưng trang thiết bị và sự tiện nghi thì không thiếu thứ gì phòng rất ấm cúng, thiết kế và sắp xếp hợp lý rất tinh tế.		5
Trang thiết bị đẹp, hiện đại có đèn pin, bàn ủi và có cả cân đo trọng lượng, tôi thích nhất máy nghe nhạc có thể cắm ipod.		5
Resort có 1 góc bãi tắm tự nhiên rất đẹp hồ bơi nước ngọt và nước mặn đều đẹp và có view rất độc đáo, 1 dãy bờ kè bằng đá và dãy cát trắng rất ấn tượng.		2
Ăn sáng buffet ngon và có rất nhiều món từ món Âu Á và Việt Nam.		3
Nhưng cái tôi thích nhất ở resort đó là con người nhân viên của resort từ người làm vườn đến bảo vệ và nhân viên.		1
Họ đều thân thiện và lúc nào cũng có nụ cười và gật đầu chào khi gặp khách tôi cảm thấy mình được tôn trọng cho dù tôi sử dụng voucher.		1
Amiana Resort Nha Trang dù khá xa sân bay mất gần 1 tiếng để đến nơi nhưng thực sự khi đến đây mình cảm thấy rất hài lòng.		4
Nhân viên vô cùng thân thiện,chu đáo (khi mình về quản lý khách sạn còn ra tiễn mình).		1
Không gian ở đây vô cùng đẹp nhiều cây xanh & hoa.		2
View ra biển rất đẹp.		2
Đồ ăn ở đây mọi người chê không đa dạng nhưng mình ăn buffet ở đây cảm thấy rất ổn,đồ ăn thay đổi theo từng ngày không bị nhàm chán.		3
Mình có ăn tối ở đây theo thực đơn tự gọi món mình thấy đồ ăn không hề đắt nhưng đối với mình thì nó không quá ngon nhưng không đến nỗi tệ và các món ăn được trình bày rất đẹp mắt.		3;4
Khu nghỉ yên tĩnh, nhân viên chu đáo, bể bơi rộng, đẹp.		1;2
Sự chào đón như người quen cũ quay lại thăm, lời chào hỏi và cảm ơn của lễ tân, check in sớm, trái cây chào mừng phong phú hơn.		1
Không khó để có thể tìm thấy nụ cười ở đây, từ tất cả nhân viên tới quản lý, các bạn hoàn toàn làm tôi thấy thoải mái khi cần nhờ sự giúp đỡ của các bạn.		1
Lần này tôi chọn phòng Deluxe ở dưới với phòng tắm ngoài trời và chúng tôi đã rất hài lòng với sự lựa chọn này, phòng rộng rãi và thoải mái và sang trọng hơn so với phòng Deluxe phía trên tôi đã ở (tất nhiên cả 2 phòng đều tốt), phòng tắm rất đẹp và ấn tượng, chúng tôi đã không ngần ngại để gia hạn thêm 1 ngày ngay sau khi check in.		2
Chỉ đáng tiếc là ngày thứ 2 trời mưa nên chúng tôi ít sử dụng các hoạt động ngoài trời, tuy nhiên các bạn đã cung cấp một số hoạt động trong nhà để bù đắp như Kid club , bàn bida, phòng GYM với trang thiết bị và nhân viên chăm sóc rất tốt.		1
Thức ăn mang tới phòng được phục vụ nhanh chóng và ngon miệng (nhưng nếu giảm giá một ít khoảng 15%-20% hoặc cung cấp các gói tổng hợp ăn và uống cho 2 pax thì tôi cho rằng các bạn có thể thu hút nhu cầu nhiều hơn).		3
tín hiệu wifi yếu khi ở trong phòng (chúng tôi có góp ý ở lần nghỉ trước), hồ nước mặn lần này nhiều  rêu hơn lần trước (có thể do thời tiết mùa này), điều mà bạn có thể thấy hoặc khi đi trong hồ.		5
Amiana Resort Nha Trang nằm ở vị trí không quá xa trung tâm (cách khoảng 8km).		4
Resort có khung cảnh đẹp, lãng mạn với 2 hồ bơi (nước ngọt và nước mặn), nội thất mới, đẹp và sang trọng.		2;5
Về đồ ăn, các món buffet sáng khá đa dạng và ngon miệng, đặc biệt có nước quả tươi ép khá ngon.		3
Nhân viên tại Resort vô cùng thân thiện.		1
Mình rất thích Amiana Resort Nha Trang , rất đẹp, rất hoành tráng, rất lãng mạn..		2
Đẹp từ nội thất tới khung cảnh..		2
Amiana còn có cả bàn ủi đồ trong phòng và nhìu tiện ích khác.		5
Nhân viên rất thân thiện và hữu ích, luôn cười khi gặp bạn và sẵn sàng giúp đỡ nếu bạn hỏi.		1
Hãy chắc chắn là bạn không bỏ lỡ hồ bơi ở đây, rất thoải mái , sạch sẽ và có nhân viên phục vụ tận tình, cảm giác thật tuyệt khi thư giãn ở hồ bơi và uống ly bia ( resort có happy hour mua 1 tặng 1 tại bar hồ bơi).		1
Buối ăn sáng thật ngon với đa dạng các món ăn và chất lượng rất tốt.		3
Khung cảnh xung quanh với vườn cây trái rất đẹp, thanh bình.		2
Mọi thứ tốt, chỉ khi gọi điện thoại lần đầu đặt phòng cho Amiana Resort Nha Trang, thì nhân viên trả lời rất khó chịu, 1 điểm trừ tuyệt đối.		1
Check in hơi lâu và phải đưa 1 khoản tiền trước thì hơi kỳ.		1
Resort đẹp và yên tĩnh, đồ ăn sáng nhiều lựa chọn và rất ngon.		2;3
Chỉ có một điều duy nhất làm tôi cảm thấy phiền lòng là thái độ của nhân viên làm thủ tục check out.		1
Mọi thứ đều hoàn hảo -sự tiếp đón nồng hậu, thủ tục nhanh gọn, khung cảnh nên thơ, món ăn ngon, tiện ích phong phú & cả quan điểm xanh, bảo vệ môi trường khiến du khách thực sự cảm thấy thư thái, mãn nguyện, relax tuyệt đối khi lưu trú tại nơi đây.		1;2;3
Thêm nữa, chúng tôi đánh giá cao thái độ và sự phục vụ chuyên nghiệp của đội ngũ nhân viên tại Amiana.		1
Dịch vụ ở Amiana là rất tôt, phòng sạch sẽ, thái độ phục vụ thân thiện và chuyên nghiệp.		1;2
View đẹp, giá hợp lý.		2;4
Tôi thấy amiana có giá cả rất hợp lý cho nhóm đi đông ng như chúng tôi.		4
Khi đến amiana tôi thấy rất hài lòng đầu tiên về cách phục vụ nhân viên rất nhiệt tình.		1
Phòng ốc rất thoàn rộng đặc biệt với thiết kế nhà tắm ngoài trời cho cảm giác thoải mái vô cùng.		2
Tuy nhiên có một điểm tôi muốn góp ý với resort đó là hệ thống thông gió bên phía nhà vệ sinh (nơi đặt bồn cầu) chưa được tốt khi có người đi vệ sinh dù đã bật thông gió nhưng mùi vẫn bốc ra cả phía bên ngoài (phòng đặt đồ và rửa tay) thậm chí bốc ra cả bồn tắm mà phòng đó rất rộng không phải nhỏ.		5
Hồ bơi: cả 2 hồ nước mặn và nước ngọt đều đẹp và rộng, view nhìn thẳng ra biển ngắm toàn vịnh Nha Trang và đảo hòn Rùa thật tuyệt.		2
Buffet sáng: tương đối ngon.		3
Vị trí: Nếu gia đình đến đây nghỉ dưỡng bằng xe thì không thành vấn đề, do từ Resort đến trung tâm Nha Trang cũng không xa lắm (trên dưới 10 km), còn nếu đến đây bằng máy bay thì hơi bất tiện, nhưng cũng may tại Resort có xe đưa đón ra trung tâm Nha Trang miễn phí theo giờ quy định của resort (1 ngày có nhiều chuyến), lẽ dĩ nhiên cũng hơi gò bó vì phải theo giờ.		4
Nhân viên: Đi lại trong resort lúc nào cũng nhận được những nụ cười tươi tắn, lời chào hỏi ân cần.		1
Tuy nhiên nhân viên nhà hàng, ít có nụ cười và khuôn mặt ai cũng buồn buồn.., nhất là nhân viên đứng quầy Phở , bánh xèo, rất kiệm nụ cười, khuôn mặt nghiêm nghị quá, mỗi lần đến lấy thức ăn làm mình cảm tưởng đang tiếp xúc với nhân viên của cơ quan chính quyền nhà nước (tiếc là tại quầy nầy ình không tự lấy được, phải nhờ người nhân viên nầy chế biến), chọn nghề làm dâu trăm họ thì phải cố gắng trang bị nụ cười thường xuyên.		1
Mình đặc biệt cảm tình với các em nhân viên ở bộ phận tiền sảnh, nhiệt tình, nhanh nhẹn, trách nhiệm, giải quyết và đáp ứng yêu cầu rất nhanh.		1
Phòng ốc: Sạch sẽ , rộng rãi.		2
Ngày vệ sinh dọn dẹp 2 lần, có trái cây, bánh, nước uống hàng ngày.		2
Thức ăn: Ăn sáng nhiều món, nấu ăn được, nhưng thực đơn ít có sự thay đổi.		3
Nhà hàng rộng rãi, thiết kế đẹp (các cột làm bằng thân dừa đan xéo nhau lạ mắt).		2
Sau, tôi muốn nhận xét cũng như đánh giá hết sức khách quan về dịch vụ tại Amiana Resort Nha Trang sau thời gian lưu trú tại đây (phòng 307 từ 17-19/07) Resort được thiết kế rất đẹp, đúng tiêu chuẩn của 1 resort với diện tích dành cho cây xanh rất nhiều.		2
Đội ngũ nhân viên nhiệt tình, vui vẻ, hầu hết nhân viên ở đây đều thân thiện, chủ động chào hỏi khách và phục vụ hết sức nhiệt tình, chu đáo.		1
Chăn, drap, gối có mùi hôi của ẩm mốc tuy phòng được lau dọn sạch sẽ.		2
Buffet sáng ít món, không thay đổi theo ngày.		3
Như vậy, cách quản lý chưa tốt, làm phiền khách, tạo ấn tượng không tốt với du khách.		1
Phòng bố trí nội thất đẹp.		2
Khuôn viên vườn, nhà hàng được thiết kế rất đẹp.		2
Nhân viên của Resort rất nhiệt tình và thân thiện.		1
Tuy Resort hơi xa trung tâm TP nhưng nếu khách muốn tới trung tâm có thể đi xe ô tô của Resort phục vụ từ 8h sáng tới 10h tối hàng ngày theo lịch trình.		4
Mọi cái đều tốt, chỉ có bữa sáng nếu bạn ở từ 2 ngày trở lên thì hơi ngán.		3
Amiana có view rất đẹp, hồ bơi nước ngọt và nước biển rất tuyệt.		2
Nhân viên thân thiện.		1
Buffer ngon nhưng hơi ít món.		3
Bánh Âu cực ngon.		3
Không gian phòng ấm cúng và mang tính hài hòa thoải mái.		2
Phòng khá rộng rãi, phòng tắm và khu vực rest room rộng và thoáng.		2
Nhưng phòng tắm lộ thiên không cho tôi cảm giác an tâm vì lúc tắm vẫn nghe nhiều tiếng nói xung quanh bên ngoài vách tường.		2
Có máy casette player để gắn iphone vào nghe nhạc rất thích.		5
Ăn sáng khá ngon, tuy nhiên nếu thay đổi món nóng phong phú hơn ngoài phở mỗi ngày thì sẽ hay hơn.		3
Phong cảnh đẹp, không gian yên tĩnh, nhân viên lịch sự, phòng ốc sạch sẽ.		1;2
Tuy nhiên, thực đơn buffet sáng nên đa dạng và thay đổi nhiều hơn.		3
